Time,System,BAND,PRN,ROC,MIN_elv,MAX_elv,MEAN_AZI,RH,trop_c,tidal_cor
01-Jan-2023 00:51:30,BDS,Carrier,43,-2882.84102336284,12.7023659595688,17.5354674990314,117.829030541603,9.30017361826024,0.0439833054378322,0.251736912930188
01-Jan-2023 00:59:30,BDS,Carrier,43,-2369.7904587102,10.1194952399305,14.9596742139216,119.877574047924,9.31076108466827,0.063153272683822,0.216846534301434
01-Jan-2023 00:07:45,GALILEO,Carrier,4,1702.8499700656,6.81544273284551,11.5330819799249,162.241277351739,9.3064190944556,0.115019532793758,-0.0993311970617292
01-Jan-2023 00:30:00,GALILEO,Carrier,4,2953.69971327867,14.2335782467731,19.1086645143673,159.574836691077,9.37046520397878,0.0378755163162499,-0.219343366566277
01-Jan-2023 00:53:15,GALILEO,Carrier,33,-3654.60940181435,11.9638374500653,16.9299901417608,88.3285112008199,9.74919180115722,0.0489885342886982,0.322594333871983
01-Jan-2023 00:50:45,GPS,Carrier,10,-1978.06807382947,10.1320368195597,14.9642420238418,46.7791324421902,9.61655708115013,0.0639086101651483,0.171915138207136
01-Jan-2023 00:57:15,GPS,Carrier,10,-1591.88812910945,7.6596236741785,12.4394230614557,47.2717587760726,10.0120319433125,0.101563988083116,0.143855671880398
01-Jan-2023 01:14:45,BDS,Carrier,43,-1422.05289811322,5.27153569240319,9.95797955588709,123.53510436109,9.9958043878925,0.172947101618197,0.139862084658726
01-Jan-2023 01:18:45,BDS,Carrier,32,1998.52389756031,10.2100113840412,15.0191632039959,207.239889629492,9.82368633610719,0.0686282853705489,-0.199636715183053
01-Jan-2023 01:55:17,BDS,Carrier,39,-8550.5842287912,9.40971817467044,14.3926509108391,40.6675076557579,10.8536310353153,0.076128188389136,0.929039898883658
01-Jan-2023 01:03:30,GALILEO,Carrier,33,-3023.23597090733,9.55875834324042,14.3784454940062,91.3404676742533,9.9892930249756,0.0720746361143352,0.28251111549223
01-Jan-2023 01:24:30,GALILEO,Carrier,24,-2115.76255204599,8.80475411697181,13.631287032412,212.967197994642,10.0361529649497,0.0824576199158287,0.215621133123468
01-Jan-2023 01:32:30,GALILEO,Carrier,24,-1666.66040834557,6.32050105369791,11.0315699213273,211.638838371304,9.98250458110917,0.132988724402848,0.173887124634067
01-Jan-2023 01:48:15,GALILEO,Carrier,9,1539.91056923397,6.47843310762043,11.1424876433334,188.535264287198,10.1642996934709,0.135944434984562,-0.165899457481447
01-Jan-2023 01:21:30,GPS,Carrier,27,-1535.01852859083,7.67219875249481,12.4334039698945,145.894625508153,10.1197522082244,0.102456948721221,0.154863127821126
01-Jan-2023 01:27:30,GPS,Carrier,27,-1177.75363422567,5.32211483848197,10.0429428787109,146.675898120222,10.2484598687386,0.17113236264956,0.121159328920235
01-Jan-2023 01:38:45,GPS,Carrier,4,1139.15786298518,5.27841391126188,9.89008118263941,180.55610204818,10.1537129780204,0.177132358953335,-0.12063879164072
01-Jan-2023 01:45:00,GPS,Carrier,4,1495.08988295514,7.66111976537655,12.5779053534314,179.995928808581,10.5647312225239,0.109240157971657,-0.160247523468412
01-Jan-2023 02:09:09,BDS,Carrier,39,-5439.97657716267,6.96388022104006,11.8905761525679,40.0778227633989,11.0779695811988,0.124639631821566,0.594885361093959
01-Jan-2023 02:09:30,GALILEO,Carrier,9,2771.63110787996,13.982101918414,18.7076413719967,188.793660042375,10.7022573897405,0.0450508468447453,-0.303086221583565
01-Jan-2023 02:16:15,GALILEO,Carrier,9,3175.35651953722,16.3282468734035,21.3054672611878,188.997401084304,10.3967625913437,0.0337032776781179,-0.346560139525809
01-Jan-2023 02:22:30,GPS,Carrier,32,-1802.85444835494,7.68320211481106,12.425023039684,36.9054563808771,10.5580476809435,0.106468903493001,0.195843755935321
01-Jan-2023 02:25:45,GPS,Carrier,8,-1842.38457316863,10.2666587337548,15.0898497858265,161.901378036475,10.3668863274665,0.0674458435760865,0.199429083745418
01-Jan-2023 02:29:45,GPS,Carrier,32,-1323.35263542651,5.23982105390558,9.91245654432897,35.8524406668429,10.7249501517228,0.183129784225962,0.142472093383627
01-Jan-2023 02:31:45,GPS,Carrier,8,-1491.37551323698,7.80235695855317,12.557302321759,162.104121551821,10.7880007844991,0.106703366225998,0.160056414480383
01-Jan-2023 02:37:45,GPS,Carrier,8,-1141.97147219528,5.37512455143589,10.0599092631983,162.24815490783,10.9086473383724,0.180576005221585,0.121188383291822
01-Jan-2023 03:10:00,BDS,Carrier,33,-2263.17962834513,10.2432099207907,15.0006118858786,51.5647720099593,10.3933485708158,0.0695376879080509,0.215194989220419
01-Jan-2023 03:17:15,BDS,Carrier,33,-1844.19288788787,7.75627420939789,12.6034690108855,52.5152682319449,10.6793562078161,0.107984851969832,0.16889848458128
01-Jan-2023 03:30:00,BDS,Carrier,28,-1626.20295043771,7.66866993894103,12.5696912506042,151.035127789506,10.5581874775154,0.108413018586663,0.137546373292919
01-Jan-2023 03:15:30,GALILEO,Carrier,19,-3613.0304308226,15.151257251953,19.9714575446513,42.4286967604586,10.9582326414863,0.0379666049391094,0.334067187446914
01-Jan-2023 03:33:45,GALILEO,Carrier,12,-4198.6756562134,17.6400707817212,22.5893328615053,125.595047481146,11.1537997036104,0.0298707883626008,0.345657064775451
01-Jan-2023 03:42:00,GALILEO,Carrier,12,-3620.49909750844,15.218001620615,20.0482844135682,127.740435074738,10.9609881597594,0.0378799391356086,0.279008552824687
01-Jan-2023 03:50:30,GALILEO,Carrier,12,-3047.96712218642,12.6319558375226,17.4890737687867,129.836759474984,11.0873564416195,0.0520822258837725,0.217119008368822
01-Jan-2023 03:52:15,GALILEO,Carrier,5,1430.19801517652,5.31429043374448,9.99664085223622,215.046034521247,11.0650552891916,0.190160155464342,-0.100092238658337
01-Jan-2023 03:58:30,GALILEO,Carrier,12,-2526.98188739454,10.1886793279831,15.0662145652524,131.705200915094,11.1188175303323,0.0734710937355203,0.165248594977703
01-Jan-2023 03:11:30,GPS,Carrier,9,2849.30440295668,17.6619853300842,22.513013864469,198.940167130369,10.5491888587843,0.0298723405246442,-0.268946688920055
01-Jan-2023 04:45:45,BDS,Carrier,23,2768.7103412691,10.1131419121181,14.9474264037942,111.405201270776,10.9435006698186,0.0762436625405112,-0.0701945844090117
01-Jan-2023 04:55:00,BDS,Carrier,23,3430.24064122255,12.6191698678602,17.4766011595129,108.546742611812,11.0102592977298,0.0540413650139548,-0.0573861783640472
01-Jan-2023 04:00:00,GALILEO,Carrier,5,1898.38229375225,7.73010114432741,12.5983582149522,216.16267378484,11.1401820262474,0.11395393400214,-0.121994719263465
01-Jan-2023 04:06:45,GALILEO,Carrier,12,-2004.40181905661,7.73882742487721,12.4794902541886,133.526748690482,11.0916629372734,0.111899112957715,0.118336911567851
01-Jan-2023 04:14:45,GALILEO,Carrier,12,-1508.78702444557,5.28489956996914,10.0357305236718,135.188491639797,11.2577614617605,0.190563161424631,0.079333613175973
01-Jan-2023 05:02:30,BDS,Carrier,27,-2322.31274586234,12.6711436972089,17.4463966082533,174.627937564889,10.6251650136209,0.0517057363904119,0.022370042005304
01-Jan-2023 05:07:08,BDS,Carrier,25,-3615.86450973352,7.57495315219789,12.5629639747424,56.3526057865475,11.3418481236874,0.0490695306330977,0.0188551426367838
01-Jan-2023 05:08:45,BDS,Carrier,27,-1961.31570087242,10.1498678420469,15.0396487013695,174.493344565754,11.2639913648343,0.0771927885392252,0.00719498356495041
01-Jan-2023 05:35:45,BDS,Carrier,41,-2625.01260819754,10.2163931694568,15.0555466922072,74.2896090745807,10.8569887689604,0.0743830946626982,-0.0583118066482406
01-Jan-2023 05:25:00,GALILEO,Carrier,10,-1380.38541801708,5.32793629052948,10.0242742543031,150.232703032945,11.5577057942771,0.19621956184004,-0.0164682418648576
01-Jan-2023 05:11:00,GPS,Carrier,1,-1175.1925444433,5.24477676260003,9.91173933548459,142.863721301275,11.7581287306042,0.203277815078559,0.00177871070721825
01-Jan-2023 05:44:00,GPS,Carrier,30,1171.66459644453,5.31789905823281,10.0625952222284,184.211514681088,11.448255263766,0.192616476700161,0.0351791988390475
01-Jan-2023 05:50:00,GPS,Carrier,30,1513.94655999779,7.66617165323426,12.5056719546615,183.73107934346,11.1682736455168,0.113732510598156,0.053953467493966
01-Jan-2023 06:47:00,BDS,Carrier,46,1273.05347328538,5.30774584887172,10.0207431036084,175.54635108991,11.0264771591491,0.189097785945613,0.106108056997809
01-Jan-2023 06:13:45,GALILEO,Carrier,31,1760.90515995698,5.13741001412903,9.91721018468658,101.661636546672,11.1199202842024,0.194118284649745,0.100365995933954
01-Jan-2023 06:15:15,GALILEO,Carrier,4,-3573.15254085405,13.9388102387858,18.8939754727576,59.948819143516,11.129682651935,0.119792661006528,-0.208268832542612
01-Jan-2023 06:23:30,GALILEO,Carrier,31,2404.52114629695,7.6097933060941,12.4157531121116,99.0620714731535,10.9673968555308,0.112394911790945,0.156849603754075
01-Jan-2023 06:24:15,GALILEO,Carrier,4,-3065.84131103621,11.4710381104325,16.3194237309683,61.6069039468718,10.8922122860865,0.0619771455960851,-0.201882134600978
01-Jan-2023 06:26:45,GALILEO,Carrier,11,-1812.16974145131,8.21727886980011,13.0123812603481,164.158073020418,11.426660490487,0.107525048230482,-0.123029548913966
01-Jan-2023 06:33:15,GALILEO,Carrier,4,-2559.70390830372,9.05612860060722,13.800296528719,63.3616152582328,11.0704787362187,0.0910806607471351,-0.187037675978244
01-Jan-2023 06:33:30,GALILEO,Carrier,31,3123.18031997106,10.0439897947833,14.9328918993474,96.2793086201207,11.1452720177291,0.0747955003924812,0.228820923741049
01-Jan-2023 07:06:45,BDS,Carrier,46,2389.19265076015,12.6479819823394,17.4847682431712,173.650659428227,10.2115047810475,0.0487260356346031,0.230006833197288
